gamma,g,c,l,I,m,M,stable,qstar_1,qstar_2,qstar_3,qstar_4
1,0.5,0.02,1,0.5,1,0.108610861086109,0,0.337348343896731,-0.440854159288819,-0.674696687793202,0.267072460709633
1,0.5,0.02,1,0.5,1,0.108630863086309,0,0.337367812823727,-0.440871831544179,-0.674735625647447,0.267116820414283
1,0.5,0.02,1,0.5,1,0.108650865086509,0,0.337387278753795,-0.440889500396753,-0.67477455750759,0.267161177828387
1,0.5,0.02,1,0.5,1,0.108670867086709,0,0.337406741687783,-0.440907165847729,-0.674813483375417,0.267205532952209
1,0.5,0.02,1,0.5,1,0.108690869086909,0,0.337426201626618,-0.440924827898586,-0.674852403253244,0.267249885786532
1,0.5,0.02,1,0.5,1,0.108710871087109,0,0.337445658571181,-0.440942486550344,-0.674891317142371,0.267294236331376
1,0.5,0.02,1,0.5,1,0.108730873087309,0,0.337465112522366,-0.440960141804269,-0.674930225044729,0.267338584586773
1,0.5,0.02,1,0.5,1,0.108750875087509,0,0.33748456348113,-0.440977793661989,-0.674969126963042,0.267382930553792
1,0.5,0.02,1,0.5,1,0.108770877087709,0,0.337504011448325,-0.440995442123497,-0.675008022896406,0.267427274229655
1,0.5,0.02,1,0.5,1,0.108790879087909,0,0.33752345642486,-0.441013087191514,-0.675046912849715,0.267471615618855
1,0.5,0.02,1,0.5,1,0.108810881088109,0,0.337542898411692,-0.441030728866376,-0.67508579682312,0.26751595471864
1,0.5,0.02,1,0.5,1,0.108830883088309,0,0.337562337409656,-0.441048367149795,-0.67512467481931,0.267560291530914
1,0.5,0.02,1,0.5,1,0.108850885088509,0,0.337581773419654,-0.44106600204262,-0.675163546839189,0.267604626054935
1,0.5,0.02,1,0.5,1,0.108870887088709,0,0.337601206442604,-0.441083633546338,-0.675202412885205,0.267648958291606
1,0.5,0.02,1,0.5,1,0.108890889088909,0,0.337620636479387,-0.44110126166191,-0.67524127295864,0.267693288240251
1,0.5,0.02,1,0.5,1,0.108910891089109,0,0.337640063530985,-0.441118886390874,-0.675280127061967,0.267737615901796
1,0.5,0.02,1,0.5,1,0.108930893089309,0,0.337659487598153,-0.441136507734197,-0.675318975196304,0.267781941276559
1,0.5,0.02,1,0.5,1,0.108950895089509,0,0.337678908681912,-0.441154125693128,-0.675357817363579,0.267826264364171
1,0.5,0.02,1,0.5,1,0.108970897089709,0,0.337698326783072,-0.441171740269101,-0.675396653566139,0.267870585165822
1,0.5,0.02,1,0.5,1,0.108990899089909,0,0.337717741902595,-0.441189351462969,-0.675435483804787,0.267914903680443
1,0.5,0.02,1,0.5,1,0.109010901090109,0,0.337737154041361,-0.441206959276456,-0.675474308082584,0.267959219909671
1,0.5,0.02,1,0.5,1,0.109030903090309,0,0.337756563200228,-0.441224563710298,-0.675513126400181,0.268003533852528
1,0.5,0.02,1,0.5,1,0.109050905090509,0,0.33777596937872,-0.441242164779489,-0.675551938757474,0.268047845504773
1,0.5,0.02,1,0.5,1,0.109070907090709,0,0.337795372580647,-0.441259762457949,-0.675590745160371,0.268092154875748
1,0.5,0.02,1,0.5,1,0.109090909090909,0,0.337814772805387,-0.441277356761437,-0.675629545610774,0.268136461962984
1,0.5,0.02,1,0.5,1,0.109110911091109,0,0.337834170053573,-0.441294947689861,-0.675668340107196,0.2681807667661
1,0.5,0.02,1,0.5,1,0.109130913091309,0,0.337853564326541,-0.441312535244953,-0.675707128653056,0.268225069282451
1,0.5,0.02,1,0.5,1,0.109150915091509,0,0.337872955624966,-0.441330119427314,-0.675745911248469,0.268269369514411
1,0.5,0.02,1,0.5,1,0.109170917091709,0,0.337892343949846,-0.441347700240017,-0.675784687899676,0.268313667464283
1,0.5,0.02,1,0.5,1,0.109190919091909,0,0.337911729302012,-0.441365277682394,-0.675823458604058,0.26835796312863
1,0.5,0.02,1,0.5,1,0.109210921092109,0,0.337931111682244,-0.441382851756269,-0.67586222336454,0.268402256510157
1,0.5,0.02,1,0.5,1,0.109230923092309,0,0.337950491091506,-0.441400422462771,-0.675900982183012,0.268446547607639
1,0.5,0.02,1,0.5,1,0.109250925092509,0,0.337969867530965,-0.441417989804733,-0.675939735064942,0.26849083642478
1,0.5,0.02,1,0.5,1,0.109270927092709,0,0.33798924100109,-0.441435553778605,-0.675978482001159,0.268535122952391
1,0.5,0.02,1,0.5,1,0.109290929092909,0,0.338008611503015,-0.441453114391614,-0.676017223007138,0.268579407203141
1,0.5,0.02,1,0.5,1,0.109310931093109,0,0.33802797903758,-0.44147067164049,-0.676055958074651,0.268623689166722
1,0.5,0.02,1,0.5,1,0.109330933093309,0,0.338047343605622,-0.441488225529778,-0.676094687212714,0.268667968852656
1,0.5,0.02,1,0.5,1,0.109350935093509,0,0.338066705208072,-0.441505776057443,-0.676133410416127,0.268712246252343
1,0.5,0.02,1,0.5,1,0.109370937093709,0,0.33808606384586,-0.441523323226665,-0.676172127690696,0.268756521371234
1,0.5,0.02,1,0.5,1,0.109390939093909,0,0.338105419519763,-0.4415408670405,-0.676210839042689,0.268800794213321
1,0.5,0.02,1,0.5,1,0.109410941094109,0,0.338124772230872,-0.441558407495816,-0.676249544463925,0.2688450647695
1,0.5,0.02,1,0.5,1,0.109430943094309,0,0.338144121979891,-0.441575944595243,-0.676288243959837,0.268889333041754
1,0.5,0.02,1,0.5,1,0.109450945094509,0,0.338163468767698,-0.441593478342673,-0.676326937537531,0.268933599038842
1,0.5,0.02,1,0.5,1,0.109470947094709,0,0.338182812595411,-0.441611008735216,-0.676365625190221,0.268977862748947
1,0.5,0.02,1,0.5,1,0.109490949094909,0,0.338202153463492,-0.441628535777622,-0.676404306927031,0.269022124183942
1,0.5,0.02,1,0.5,1,0.10951095109511,0,0.338221491373275,-0.441646059469438,-0.676442982746523,0.269066383336486
1,0.5,0.02,1,0.5,1,0.10953095309531,0,0.338240826325363,-0.44166357981183,-0.676481652650096,0.26911064020915
1,0.5,0.02,1,0.5,1,0.10955095509551,0,0.338260158320772,-0.441681096806256,-0.676520316640427,0.269154894801521
1,0.5,0.02,1,0.5,1,0.10957095709571,0,0.338279487360199,-0.441698610454746,-0.676558974720398,0.269199147117241
1,0.5,0.02,1,0.5,1,0.10959095909591,0,0.338298813444859,-0.441716120756684,-0.67659762688863,0.26924339715047
1,0.5,0.02,1,0.5,1,0.10961096109611,0,0.338318136575464,-0.44173362771512,-0.676636273150356,0.269287644905988
1,0.5,0.02,1,0.5,1,0.10963096309631,0,0.338337456752788,-0.441751131330134,-0.676674913505566,0.269331890382578
1,0.5,0.02,1,0.5,1,0.10965096509651,0,0.338356773977833,-0.44176863160254,-0.676713547954006,0.269376133579145
1,0.5,0.02,1,0.5,1,0.10967096709671,0,0.338376088251408,-0.441786128535322,-0.676752176502223,0.269420374500856
1,0.5,0.02,1,0.5,1,0.10969096909691,0,0.338395399574443,-0.44180362212833,-0.676790799148886,0.269464613143182
1,0.5,0.02,1,0.5,1,0.10971097109711,0,0.33841470794779,-0.441821112384184,-0.676829415899089,0.269508849510052
1,0.5,0.02,1,0.5,1,0.10973097309731,0,0.338434013372481,-0.441838599299842,-0.676868026744951,0.269553083591582
1,0.5,0.02,1,0.5,1,0.10975097509751,0,0.338453315849185,-0.441856082881162,-0.676906631698411,0.269597315401081
1,0.5,0.02,1,0.5,1,0.10977097709771,0,0.338472615379065,-0.441873563127872,-0.676945230758129,0.269641544931262
1,0.5,0.02,1,0.5,1,0.10979097909791,0,0.338491911962736,-0.441891040040086,-0.67698382392361,0.269685772183867
1,0.5,0.02,1,0.5,1,0.10981098109811,0,0.338511205600961,-0.441908513621564,-0.67702241120188,0.269729997163931
1,0.5,0.02,1,0.5,1,0.10983098309831,0,0.338530496294937,-0.441925983871084,-0.677060992589854,0.269774219864796
1,0.5,0.02,1,0.5,1,0.10985098509851,0,0.338549784045476,-0.441943450790594,-0.677099568090922,0.269818440288931
1,0.5,0.02,1,0.5,1,0.10987098709871,0,0.33856906885332,-0.441960914381433,-0.677138137706639,0.269862658439231
1,0.5,0.02,1,0.5,1,0.10989098909891,0,0.338588350719349,-0.441978374643865,-0.677176701437487,0.269906874310169
1,0.5,0.02,1,0.5,1,0.10991099109911,0,0.338607629644635,-0.441995831581306,-0.677215259289323,0.269951087908458
1,0.5,0.02,1,0.5,1,0.10993099309931,0,0.338626905629949,-0.442013285192885,-0.677253811259878,0.26999529923082
1,0.5,0.02,1,0.5,1,0.10995099509951,0,0.338646178676114,-0.4420307354805,-0.67729235735228,0.270039508278058
1,0.5,0.02,1,0.5,1,0.10997099709971,0,0.338665448784162,-0.442048182444809,-0.677330897567098,0.270083715048092
1,0.5,0.02,1,0.5,1,0.10999099909991,0,0.338684715954702,-0.442065626088515,-0.677369431909373,0.270127919547272
1,0.5,0.02,1,0.5,1,0.11001100110011,0,0.338703980188644,-0.442083066411051,-0.677407960377232,0.27017212176995
1,0.5,0.02,1,0.5,1,0.11003100310031,0,0.338723241487096,-0.442100503414215,-0.677446482973482,0.270216321717739
1,0.5,0.02,1,0.5,1,0.11005100510051,0,0.338742499850868,-0.442117937100655,-0.677484999703116,0.270260519395762
1,0.5,0.02,1,0.5,1,0.11007100710071,0,0.338761755280711,-0.442135367468506,-0.677523510561401,0.2703047147951
1,0.5,0.02,1,0.5,1,0.11009100910091,0,0.338781007777633,-0.442152794520597,-0.677562015553287,0.270348907920959
1,0.5,0.02,1,0.5,1,0.11011101110111,0,0.338800257342516,-0.442170218259886,-0.67760051468501,0.270393098777237
1,0.5,0.02,1,0.5,1,0.11013101310131,0,0.338819503975932,-0.442187638684856,-0.677639007951842,0.270437287358674
1,0.5,0.02,1,0.5,1,0.11015101510151,0,0.338838747679115,-0.442205055797814,-0.677677495358193,0.270481473667848
1,0.5,0.02,1,0.5,1,0.11017101710171,0,0.338857988452723,-0.442222469599803,-0.677715976905423,0.270525657703821
1,0.5,0.02,1,0.5,1,0.11019101910191,0,0.338877226297702,-0.442239880091706,-0.677754452594716,0.270569839467298
1,0.5,0.02,1,0.5,1,0.11021102110211,0,0.338896461214919,-0.442257287277602,-0.677792922434109,0.270614018964585
1,0.5,0.02,1,0.5,1,0.11023102310231,0,0.338915693205506,-0.442274691151348,-0.677831386409615,0.270658196177028
1,0.5,0.02,1,0.5,1,0.11025102510251,0,0.33893492226979,-0.442292091721447,-0.677869844538213,0.270702371126082
1,0.5,0.02,1,0.5,1,0.11027102710271,0,0.338954148409011,-0.442309488987099,-0.677908296818022,0.270746543804674
1,0.5,0.02,1,0.5,1,0.11029102910291,0,0.33897337162412,-0.442326882948373,-0.677946743248216,0.27079071420837
1,0.5,0.02,1,0.5,1,0.11031103110311,0,0.338992591915626,-0.442344273606971,-0.677985183831252,0.270834882344454
1,0.5,0.02,1,0.5,1,0.11033103310331,0,0.339011809284593,-0.442361660964036,-0.67802361856916,0.270879048209026
1,0.5,0.02,1,0.5,1,0.11035103510351,0,0.339031023731919,-0.442379045020947,-0.678062047463839,0.270923211802949
1,0.5,0.02,1,0.5,1,0.11037103710371,0,0.339050235258419,-0.442396425778597,-0.678100470516797,0.27096737312514
1,0.5,0.02,1,0.5,1,0.11039103910391,0,0.339069443865056,-0.442413803238453,-0.678138887730153,0.271011532179108
1,0.5,0.02,1,0.5,1,0.11041104110411,0,0.339088649552638,-0.442431177401071,-0.678177299104562,0.271055688961605
1,0.5,0.02,1,0.5,1,0.11043104310431,0,0.339107852322049,-0.442448548268909,-0.678215704644071,0.271099843475789
1,0.5,0.02,1,0.5,1,0.11045104510451,0,0.339127052173873,-0.442465915843808,-0.678254104351845,0.271143995724762
1,0.5,0.02,1,0.5,1,0.11047104710471,0,0.339146249109519,-0.442483280121215,-0.678292498217419,0.271188145694221
1,0.5,0.02,1,0.5,1,0.11049104910491,0,0.339165443129497,-0.44250064110981,-0.678330886258921,0.271232293402572
1,0.5,0.02,1,0.5,1,0.110511051105111,0,0.339184634234316,-0.442517998808553,-0.678369268472912,0.271276438846517
1,0.5,0.02,1,0.5,1,0.110531053105311,0,0.339203822425864,-0.44253535321304,-0.678407644849038,0.271320582007166
1,0.5,0.02,1,0.5,1,0.110551055105511,0,0.339223007704222,-0.442552704331997,-0.678446015405779,0.271364722908818
1,0.5,0.02,1,0.5,1,0.110571057105711,0,0.339242190070459,-0.442570052164395,-0.678484380139899,0.271408861542105
1,0.5,0.02,1,0.5,1,0.110591059105911,0,0.339261369525064,-0.442587396710449,-0.678522739050127,0.271452997910855
1,0.5,0.02,1,0.5,1,0.110611061106111,0,0.339280546069366,-0.442604737969525,-0.678561092135071,0.27149713200532
1,0.5,0.02,1,0.5,1,0.110631063106311,0,0.339299719704257,-0.442622075948048,-0.678599439408479,0.271541263838775
1,0.5,0.02,1,0.5,1,0.110651065106511,0,0.339318890430167,-0.44263941064246,-0.678637780860282,0.271585393402645
1,0.5,0.02,1,0.5,1,0.110671067106711,0,0.339338058248519,-0.442656742056118,-0.678676116497141,0.271629520700205
1,0.5,0.02,1,0.5,1,0.110691069106911,0,0.339357223159344,-0.44267407018896,-0.678714446318756,0.271673645731411
1,0.5,0.02,1,0.5,1,0.110711071107111,0,0.33937638517252,-0.442691394978731,-0.678752770345041,0.271717768524784
1,0.5,0.02,1,0.5,1,0.110731073107311,0,0.339395544272757,-0.442708716551559,-0.678791088545515,0.271761889024135
1,0.5,0.02,1,0.5,1,0.110751075107511,0,0.339414700468609,-0.442726034847494,-0.678829400937218,0.271806007257668
1,0.5,0.02,1,0.5,1,0.110771077107711,0,0.339433853760934,-0.442743349867704,-0.678867707521875,0.271850123225621
1,0.5,0.02,1,0.5,1,0.110791079107911,0,0.339453004150593,-0.442760661613346,-0.678906008301187,0.271894236928202
1,0.5,0.02,1,0.5,1,0.110811081108111,0,0.339472151638444,-0.442777970085592,-0.678944303276889,0.271938348365669
1,0.5,0.02,1,0.5,1,0.110831083108311,0,0.339491296225346,-0.442795275285603,-0.678982592450692,0.27198245753824
1,0.5,0.02,1,0.5,1,0.110851085108511,0,0.339510437912156,-0.442812577214543,-0.679020875824312,0.272026564446152
1,0.5,0.02,1,0.5,1,0.110871087108711,0,0.339529576699732,-0.442829875873572,-0.679059153399465,0.272070669089631
1,0.5,0.02,1,0.5,1,0.110891089108911,0,0.339548712588932,-0.442847171263858,-0.679097425177871,0.27211477146892
1,0.5,0.02,1,0.5,1,0.110911091109111,0,0.339567845580613,-0.442864463386551,-0.679135691161226,0.272158871584225
1,0.5,0.02,1,0.5,1,0.110931093109311,0,0.339586975675636,-0.442881752242835,-0.679173951351269,0.272202969435797
1,0.5,0.02,1,0.5,1,0.110951095109511,0,0.339606102874847,-0.442899037833838,-0.679212205749682,0.272247065023863
1,0.5,0.02,1,0.5,1,0.110971097109711,0,0.339625227179104,-0.442916320160742,-0.679250454358208,0.272291158348678
1,0.5,0.02,1,0.5,1,0.110991099109911,0,0.339644348589267,-0.442933599224692,-0.67928869717853,0.272335249410425
1,0.5,0.02,1,0.5,1,0.111011101110111,0,0.339663467106187,-0.44295087502687,-0.679326934212404,0.2723793382094
1,0.5,0.02,1,0.5,1,0.111031103110311,0,0.339682582730718,-0.442968147568378,-0.679365165461436,0.272423424745721
1,0.5,0.02,1,0.5,1,0.111051105110511,0,1.49094115741303,-0.881700003837382,0.710476334662298,0.953768474305327
1,0.5,0.02,1,0.5,1,0.111071107110711,0,1.27260871985492,-0.285697390475945,0.516215150773738,0.0531485641529522
1,0.5,0.02,1,0.5,1,0.111091109110911,0,0.541895848274934,-0.252814731925047,1.11370562288408,0.462121266571559
1,0.5,0.02,1,0.5,1,0.111111111111111,0,0.560680724403652,-0.197548525583189,0.891172867147244,0.291802226946521
1,0.5,0.02,1,0.5,1,0.111131113111311,0,2.98690605755501,-1.91499340269967,0.141945327957645,0.098182002647959
1,0.5,0.02,1,0.5,1,0.111151115111511,0,0.531332260805246,-0.160650905954733,0.900797296982649,0.241345741246855
1,0.5,0.02,1,0.5,1,0.111171117111711,0,0.367273547170062,-0.379771523357049,-0.734547094341356,0.346880977765917
1,0.5,0.02,1,0.5,1,0.111191119111911,0,-2.02700183087786,0.479830270951759,-0.196798685141943,-3.4690218362134
1,0.5,0.02,1,0.5,1,0.111211121112111,0,0.556763601541067,-0.190054294386258,0.894655436279374,0.28666510817507
1,0.5,0.02,1,0.5,1,0.111231123112311,0,0.438063977658712,-0.38320991829122,0.92746889171136,0.287966467481025
1,0.5,0.02,1,0.5,1,0.111251125112511,0,0.556317079332293,-0.192520566615688,0.891936856589974,0.284171570868765
1,0.5,0.02,1,0.5,1,0.111271127112711,0,0.558481322481388,-0.193115085339616,0.894278143464551,0.282076410508743
1,0.5,0.02,1,0.5,1,0.111291129112911,0,0.559278366850987,-0.191965190825789,0.895544498283834,0.2810687903165
1,0.5,0.02,1,0.5,1,0.111311131113111,0,1.77124828695171,-1.38705272278349,1.68248313099761,-0.0869901271660385
1,0.5,0.02,1,0.5,1,0.111331133113311,0,1.70106729383198,-1.13355810716776,1.64227838391674,-0.897303213326166
1,0.5,0.02,1,0.5,1,0.111351135113511,0,2.62604359739515,-1.89384492702676,0.0331040568362862,-0.124377719730052
1,0.5,0.02,1,0.5,1,0.111371137113711,0,1.53553745516412,-1.42579385926853,-0.79395639743926,0.920294402908347
1,0.5,0.02,1,0.5,1,0.111391139113911,0,1.75473933881283,-1.43624990194839,1.43566354584297,0.140106142615439
1,0.5,0.02,1,0.5,1,0.111411141114111,0,0.854695249481584,-0.669509550893332,2.27062420309946,0.33475198700901
1,0.5,0.02,1,0.5,1,0.111431143114311,0,1.75054824612259,-1.44661986727231,1.38026419251547,0.195291913620407
1,0.5,0.02,1,0.5,1,0.111451145114511,0,1.68216874909059,-1.4837055488351,0.352180847452837,0.206383203920917
1,0.5,0.02,1,0.5,1,0.111471147114711,0,1.26135085792446,0.712228175511233,-2.30255255484019,0.863106560201401
1,0.5,0.02,1,0.5,1,0.111491149114911,0,3.016026459354,-2.17505395124185,0.818768230365121,-1.48914056360775
1,0.5,0.02,1,0.5,1,0.111511151115112,0,1.76072643575373,-1.08493766978896,-0.491764620757804,1.02142759276485
1,0.5,0.02,1,0.5,1,0.111531153115312,0,1.27341455016169,0.17437168392611,0.00269214350339004,0.016890098929927
1,0.5,0.02,1,0.5,1,0.111551155115512,0,2.41864341040463,-0.970716067880774,-0.31949149330315,1.96675238068867
1,0.5,0.02,1,0.5,1,0.111571157115712,0,1.09221881091365,-0.457596887395413,-1.51354835270163,2.22285963043293
1,0.5,0.02,1,0.5,1,0.111591159115912,0,1.13394527288548,-0.510081757918182,-1.46576574858638,1.86135404472297
1,0.5,0.02,1,0.5,1,0.111611161116112,0,1.7034011597451,-0.673345715733173,-1.12386371512535,1.88426520764703
1,0.5,0.02,1,0.5,1,0.111631163116312,0,1.38360163718539,-0.508355578418221,-1.18322026903416,2.42901035446679
1,0.5,0.02,1,0.5,1,0.111651165116512,0,1.86289580955464,-0.579893361611126,-1.59464984479651,2.62314185645315
1,0.5,0.02,1,0.5,1,0.111671167116712,0,1.64104775977701,0.149138170973637,-0.313599068111141,1.6380293476817
1,0.5,0.02,1,0.5,1,0.111691169116912,0,3.9902321534851,-1.50848973447791,-0.73680901184522,1.9402435006992
1,0.5,0.02,1,0.5,1,0.111711171117112,0,1.43839603229426,-0.731600893638122,-1.72263424665894,2.79486724131352
1,0.5,0.02,1,0.5,1,0.111731173117312,0,1.71199876497301,-0.994087205666727,-1.84811443962485,2.08299087772526
1,0.5,0.02,1,0.5,1,0.111751175117512,0,1.57304265157358,-0.777214386573109,-1.40013851419814,0.317733605698152
1,0.5,0.02,1,0.5,1,0.111771177117712,0,0.438026877686935,-0.0477942056916611,0.928283664470665,0.0298127734343996
1,0.5,0.02,1,0.5,1,0.111791179117912,0,0.435553906412097,-0.0466805748309549,0.924920154976167,0.0355762325351676
1,0.5,0.02,1,0.5,1,0.111811181118112,0,0.435906556945251,-0.0468135470321078,0.927085757954574,0.0386997339878687
1,0.5,0.02,1,0.5,1,0.111831183118312,0,0.434676638067099,-0.0436647209798277,0.924485368607472,0.0434014404459735
1,0.5,0.02,1,0.5,1,0.111851185118512,0,0.438639566641581,-0.0468696758587887,0.937134349622686,0.0407596730993242
1,0.5,0.02,1,0.5,1,0.111871187118712,0,0.43665320637536,-0.0438624895134276,0.935905491765488,0.0441318598547549
1,0.5,0.02,1,0.5,1,0.111891189118912,0,0.433574324358482,-0.0445244555790176,0.929115784016041,0.0431701243790813
1,0.5,0.02,1,0.5,1,0.111911191119112,0,1.86878365900092,-1.51356895239451,-0.609920496612965,1.09272326538417
1,0.5,0.02,1,0.5,1,0.111931193119312,0,0.399237480528739,-0.619442926312492,-1.42744377974134,0.819426777204388
1,0.5,0.02,1,0.5,1,0.111951195119512,0,1.14598260570399,-1.15606375068217,-3.18857566827827,1.67600793651136
1,0.5,0.02,1,0.5,1,0.111971197119712,0,1.62833771660659,-1.21489884358844,-1.37727553979916,1.2737613339955
1,0.5,0.02,1,0.5,1,0.111991199119912,0,1.92445469490425,-1.59117749548366,-0.688047935895937,1.21402604995958
1,0.5,0.02,1,0.5,1,0.112011201120112,0,1.90723748915154,-1.52245394497369,-0.68629008361044,1.25508338148929
1,0.5,0.02,1,0.5,1,0.112031203120312,0,2.2546850561945,-1.86819350461813,-0.249662757684416,0.826164282087794
1,0.5,0.02,1,0.5,1,0.112051205120512,0,2.51853543034926,-1.84840615532295,-0.430899693203984,1.30662032849157
1,0.5,0.02,1,0.5,1,0.112071207120712,0,3.1345890800183,-1.90805193724554,-0.265288484501381,0.790294722261733
1,0.5,0.02,1,0.5,1,0.112091209120912,0,3.41430737477531,-1.92997729822789,-0.165272270240418,0.507910917672933
1,0.5,0.02,1,0.5,1,0.112111211121112,1,1.84434860373877,-1.15324221160498,-0.551224481468626,-0.416127391968186
1,0.5,0.02,1,0.5,1,0.112131213121312,0,2.22490313142977,-1.50153159774241,-1.69372565583553,2.12490786542685
1,0.5,0.02,1,0.5,1,0.112151215121512,0,2.45456917323776,-1.62895410085474,-0.854558967458759,1.59576205290398
1,0.5,0.02,1,0.5,1,0.112171217121712,0,0.511052206629479,-0.238434393346502,1.10990233692823,0.424925306268293
1,0.5,0.02,1,0.5,1,0.112191219121912,0,0.515774917202149,-0.227429650880275,1.11191383115163,0.428487300248007
1,0.5,0.02,1,0.5,1,0.112211221122112,0,1.09602659890012,-0.522184591333824,0.527152550425234,1.08417255729086
1,0.5,0.02,1,0.5,1,0.112231223122312,0,1.79951007742572,-1.11527797010711,-0.677933141995131,1.47393909923177
1,0.5,0.02,1,0.5,1,0.112251225122512,0,1.20805560243137,-0.462002072082053,-0.204746458344649,0.30319733339775
1,0.5,0.02,1,0.5,1,0.112271227122712,0,1.91103218071771,-1.31548379819885,-1.09523531031708,0.648319657654022
1,0.5,0.02,1,0.5,1,0.112291229122912,0,0.524178601425152,0.40515699245793,0.519378400209544,-0.0370247828506985
1,0.5,0.02,1,0.5,1,0.112311231123112,0,1.21364486770097,-0.162664480273188,-1.3525684523655,-0.28337468807901
1,0.5,0.02,1,0.5,1,0.112331233123312,0,1.87670624758198,-1.18586492284967,-0.488903185558523,1.46333014710954
1,0.5,0.02,1,0.5,1,0.112351235123512,0,0.957197464096116,-0.415774917504754,0.93793650280716,1.14630118868923
1,0.5,0.02,1,0.5,1,0.112371237123712,0,1.08500471380144,-0.563992961698414,0.769170292641616,1.24444657101854
1,0.5,0.02,1,0.5,1,0.112391239123912,0,0.368649557747104,-0.38003278819064,-0.737299115493961,0.350036387370168
1,0.5,0.02,1,0.5,1,0.112411241124112,0,1.48455557282373,-1.01762061374677,-0.576598533412414,1.37408765857687
1,0.5,0.02,1,0.5,1,0.112431243124312,0,0.902595063946771,-0.0598140210866775,-0.223357142744981,0.121750329428063
1,0.5,0.02,1,0.5,1,0.112451245124512,0,0.492025642537412,0.104543037748279,1.76855676941959,0.544057839881838
1,0.5,0.02,1,0.5,1,0.112471247124712,0,1.16159110187022,-0.684098683737261,0.787756238124359,1.62931903857811
1,0.5,0.02,1,0.5,1,0.112491249124912,0,-1.0114297684072,0.628060853444451,0.533665012068266,-0.413149338218502
1,0.5,0.02,1,0.5,1,0.112511251125113,0,0.540364171738601,-0.17382375431065,0.893114546911587,0.277126515208054
1,0.5,0.02,1,0.5,1,0.112531253125313,0,0.533777766597025,-0.242203291131553,1.13239743218651,0.436022480136128
1,0.5,0.02,1,0.5,1,0.112551255125513,0,0.516636362371196,-0.236919748031294,1.09537612318607,0.433761442476048
1,0.5,0.02,1,0.5,1,0.112571257125713,0,0.51911839412679,-0.233629198135287,1.10469858713467,0.442265963177856
1,0.5,0.02,1,0.5,1,0.112591259125913,0,0.513959005092657,-0.2376798895097,1.09894143948601,0.44358606946311
1,0.5,0.02,1,0.5,1,0.112611261126113,0,0.530003700966341,-0.238354712010979,1.135889163673,0.438944419306338
1,0.5,0.02,1,0.5,1,0.112631263126313,0,0.508244858721143,-0.23235338928818,1.10163250999377,0.447597332681237
1,0.5,0.02,1,0.5,1,0.112651265126513,0,0.486156043569418,-0.29875394539862,0.818294875455612,0.393311501476333
1,0.5,0.02,1,0.5,1,0.112671267126713,0,1.2485264429743,-1.07649921106332,1.5623719957421,0.955965742897544
1,0.5,0.02,1,0.5,1,0.112691269126913,0,0.491005487008621,-0.19919295221764,1.21275242909548,0.392168004436612
1,0.5,0.02,1,0.5,1,0.112711271127113,0,0.512120329055182,-0.23584863582978,1.08124348015148,0.448493441697823
1,0.5,0.02,1,0.5,1,0.112731273127313,0,0.519467804182452,-0.231374154008767,1.09220623902185,0.452775930109971
1,0.5,0.02,1,0.5,1,0.112751275127513,0,0.520222376352735,-0.225412963258349,1.1258783564811,0.388036277080768
1,0.5,0.02,1,0.5,1,0.112771277127713,0,0.527605060865896,-0.239816347917818,1.10948415232903,0.454256628492032
1,0.5,0.02,1,0.5,1,0.112791279127913,0,1.62590831501756,-0.792203370633646,-1.07515831917534,1.85389976530368
1,0.5,0.02,1,0.5,1,0.112811281128113,0,1.38863353077425,-0.62702737308429,-1.08369451425708,1.58578069274938
1,0.5,0.02,1,0.5,1,0.112831283128313,0,1.00836165357235,-0.222223488671742,-0.876866637866289,1.34669986247864
1,0.5,0.02,1,0.5,1,0.112851285128513,0,0.871954381594702,-0.0769863323402812,0.513356253684026,1.64565306296612
1,0.5,0.02,1,0.5,1,0.112871287128713,0,1.1405902715018,-0.396998372623177,0.159803901994678,1.97112826033793
1,0.5,0.02,1,0.5,1,0.112891289128913,0,2.06574840850498,-1.40656740844695,0.439624827982716,1.19970906832423
1,0.5,0.02,1,0.5,1,0.112911291129113,0,1.09212134092132,0.636936963332118,1.78972573363632,-0.0356344348209967
1,0.5,0.02,1,0.5,1,0.112931293129313,0,1.30630932003508,-0.610202886103635,-0.553428748049524,2.15241592742989
1,0.5,0.02,1,0.5,1,0.112951295129513,0,0.893840316709835,0.465686395180175,1.39866242500543,0.715042883642885
1,0.5,0.02,1,0.5,1,0.112971297129713,0,0.892522135197159,0.497413291831864,1.3799583669377,0.692166805029719
1,0.5,0.02,1,0.5,1,0.112991299129913,0,0.898499460388917,0.518610625455226,1.39496329143859,0.654153277374965
1,0.5,0.02,1,0.5,1,0.113011301130113,0,0.89266013199106,0.510252693840288,1.38280213945967,0.675357787493315
1,0.5,0.02,1,0.5,1,0.113031303130313,0,0.897739688755007,0.484324389804994,1.39301065963786,0.695000122375373
1,0.5,0.02,1,0.5,1,0.113051305130513,0,0.897089062764318,0.500536047709862,1.40316578522953,0.669347770853697
1,0.5,0.02,1,0.5,1,0.113071307130713,0,0.877333758531582,0.531775289165115,1.17688744996068,0.814728518444275
1,0.5,0.02,1,0.5,1,0.113091309130913,0,0.848225859740858,0.429124776619669,0.83860903785274,1.18774478133538
